ID,链家编号ID,小区名,城市,区县,道路号,CBD,单价,建成年份,用途,物业费,物业,开发商,总栋数,总户数,附近门店,经度,维度,录入时间
16032,5.011E+12,万临家园,上海,宝山,(宝山淞南)凇发路500弄,淞南,0,2006,板楼,0.9元/平米/月,上海唐盛物业管理有限公司,上海万临置业有限公司,32,568,淞肇店/上海市宝山区长逸路608号,0,0,2021/1/15 0:52
16033,5.0111E+12,保利叶语(别墅),上海,宝山,(宝山顾村)宝菊路133弄，宝菊路22弄,顾村,73658,2012,板楼,2.7至3.8元/平米/月,保利物业管理有限公司,保利集团,358,358,菊联路二店/上海市宝山区菊联路240号,0,0,2021/1/15 0:52
16034,5.011E+12,西朱新村,上海,宝山,(宝山淞宝)西朱新村,淞宝,0,1986,塔楼/板楼,0.8元/平米/月,上海宝房海滨物业管理有限公司,上海宝宸(集团)有限公司,30,776,吴淞店/上海市宝山区同济支路2-4号底层,0,0,2021/1/15 0:52
16035,5.011E+12,高杨佳苑,上海,宝山,(宝山高境)恒高路127弄,高境,0,2013,板楼,1.1元/平米/月,暂无信息,上海胜通房地产开发有限公司,13,1072,四季绿城店/上海市宝山区新二路997弄11号一层,0,0,2021/1/15 0:52
16036,5.011E+12,丽景翠庭,上海,宝山,(宝山杨行)盘古路2618弄,杨行,39449,2008,板楼,1.5元/平米/月,上海民强物业管理有限公司,上海民通房产有限公司,53,733,远洋店/上海市宝山区杨泰路2158弄16号103室,0,0,2021/1/15 0:52
16037,5.011E+12,远洋鸿郡,上海,宝山,(宝山罗店)抚远路699弄,罗店,42274,2013,板楼,4.3至4.5元/平米/月,上海远基物业管理有限公司,上海远鑫置业有限公司,287,287,美兰湖岭域店/上海市宝山区罗芬路108号一层,0,0,2021/1/15 0:52
16038,5.011E+12,乐业二村,上海,宝山,(宝山月浦)春雷路332弄,月浦,32847,1995,板楼,0.7至0.8元/平米/月,上海宝月物业管理有限公司,月浦房产,104,1237,月浦一店/上海市宝山区绥化路146号,0,0,2021/1/15 0:52
16039,5.0111E+12,保利叶上海(别墅),上海,宝山,(宝山顾村)菊联路589弄，菊联路262弄，菊联路419弄,顾村,0,2010,板楼,2.2元/平米/月,保利物业管理有限公司,保利集团,552,552,保利叶上海三店/上海市宝山区菊太路1198弄25号地下一层05号，06号店铺,0,0,2021/1/15 0:52
16040,5.01639E+15,密山路66号,上海,宝山,(宝山淞宝)密山路66号,淞宝,0,1995,板楼,暂无信息,暂无信息,暂无信息,1,10,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:52
16041,5.011E+12,南华苑,上海,宝山,"(宝山大华)华灵路80弄, 华灵路82弄, 华灵路198弄, 华灵路81弄1-3号",大华,55647,1996,板楼,0.5至1.25元/平米/月,上海达灵物业管理有限公司,大华（集团）有限公司,97,1206,大华三路店/上海市宝山区华灵路515-9号,0,0,2021/1/15 0:52
16042,5.011E+12,共江花苑,上海,宝山,"(宝山通河)通河九村161-167,通河九村172-177,通河九村179-184,通河九村188-193",通河,54672,1999,板楼,0.75元/平米/月,上海宝房(集团)泗塘物业管理有限公司,上海骏利（集团）有限公司,25,288,共辉店/上海市宝山区共江路776号,0,0,2021/1/15 0:53
16043,5.011E+12,保集欧郡,上海,宝山,(宝山杨行)友谊路1999弄,杨行,34233,2007,板楼,1.6元/平米/月,上海保集物业管理有限公司,保集集团上海申标置业有限公司,52,814,海尚明城一店/上海市宝山区友谊路1899弄13号1层、15号1层（1）和2层,0,0,2021/1/15 0:53
16044,5.011E+12,上大阳光乾泽园,上海,宝山,(宝山上大)环镇北路699弄,上大,46331,2001,板楼,0.73至1.6元/平米/月,上海乾溪物业管理有限公司,上海乾溪置业总公司,80,1270,环镇北路一店/上海市宝山区环镇北路733号,0,0,2021/1/15 0:53
16045,5.09822E+14,远洋7号酒店式公寓,上海,宝山,(宝山罗店)罗芬路1236号,罗店,21978,2013,塔楼,2.5元/平米/月,暂无信息,远洋地产,1,192,美兰湖总店/上海市宝山区美丹路222号123室,0,0,2021/1/15 0:53
16046,5.011E+12,杨泰三村,上海,宝山,(宝山杨行)杨泰三村,杨行,33632,1994,板楼,0.4至0.6元/平米/月,上海万科物业管理有限公司,杨行镇开发有限公司,144,1880,万科四季二店/上海市宝山区松兰路1066号1层及松兰路1062-1号1层,0,0,2021/1/15 0:53
16047,5.011E+12,泗塘六村,上海,宝山,(宝山张庙)泗塘六村,张庙,48298,1995,板楼,0.8元/平米/月,上海宝房(集团)泗塘物业管理有限公司,泗塘物业开发有限公司,100,1164,共辉店/上海市宝山区共江路776号,0,0,2021/1/15 0:53
16049,5.011E+12,牡丹江路182弄,上海,宝山,(宝山淞宝)牡丹江路182弄,淞宝,0,1981,板楼,0.8至1.2元/平米/月,暂无信息,上海宝翔,19,450,吴淞店/上海市宝山区同济支路2-4号底层,0,0,2021/1/15 0:53
16050,5.011E+12,高境欣苑,上海,宝山,(宝山高境)逸仙路1511弄,高境,0,2000,板楼,0.99元/平米/月,上海高境物业管理有限公司,上海宝鸿房产开发公司,24,340,吉浦路店/上海市宝山区吉浦路521-6号-临,0,0,2021/1/15 0:53
16051,5.02004E+15,大华朗香花园(一期),上海,宝山,(宝山上大)华秋路58弄,上大,55739,2014,板楼,2.8元/平米/月,暂无信息,上海祁华房地产有限公司,5,192,保利叶之林店/上海市宝山区祁华路76号,0,0,2021/1/15 0:53
16052,5.011E+12,永清路171弄,上海,宝山,(宝山淞宝)永清路171弄,淞宝,0,1994,板楼,0.8至6.5元/平米/月,上海吴安物业管理有限公司,宝钢集团有限公司,12,204,永清店/上海市宝山区永清路319-321号,0,0,2021/1/15 0:53
16053,5.02004E+15,大华朗香花园(四期),上海,宝山,(宝山上大)祁真路36弄,上大,66553,2009,板楼,4.25元/平米/月,暂无信息,重庆汇东房地产开发有限公司,14,322,保利叶之林店/上海市宝山区祁华路76号,0,0,2021/1/15 0:53
16054,5.011E+12,阳光迪金阁,上海,宝山,(宝山顾村)顾新东路387弄,顾村,0,2011,板楼,暂无信息,顾村环北房地产有限公司,上海环北房地产有限公司,10,234,顾北路店/上海市宝山区顾北路633号,0,0,2021/1/15 0:54
16055,5.011E+12,泰和路710弄,上海,宝山,(宝山淞宝)泰和路710弄,淞宝,0,1981,板楼,0.3元/平米/月,上海吴淞口物业管理有限公司,北京北辰实业集团公司,7,168,吴淞店/上海市宝山区同济支路2-4号底层,0,0,2021/1/15 0:54
16056,5.011E+12,中冶祥腾宝月花园,上海,宝山,(宝山月浦)月塘路268弄,月浦,31546,2012,板楼,1.79元/平米/月,上海宝月物业管理有限责任公司,中冶集团,30,908,龙镇路店/上海市宝山区龙镇路97号,0,0,2021/1/15 0:54
16057,5.011E+12,长江路68弄,上海,宝山,(宝山淞南)长江路68弄,淞南,0,1995,板楼,0.65元/平米/月,上海宝房(集团)吴淞物业管理有限公司,张华浜房地产开发有限公司,19,424,暂无门店信息,0,0,2021/1/15 0:54
16058,5.011E+12,宝林四村,上海,宝山,(宝山淞宝)宝林四村,淞宝,0,1988,板楼,1.86元/平米/月,上海宝房友宜物业管理有限公司,宝钢集团有限公司,69,1245,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:54
16059,5.011E+12,新普盛公寓,上海,宝山,(宝山张庙)共江路112号,张庙,50303,2002,板楼,0.9元/平米/月,上海宝房(集团)泗塘物业管理有限公司,泗塘物业开发有限公司,22,249,共辉店/上海市宝山区共江路776号,0,0,2021/1/15 0:54
16060,5.011E+12,惠民公寓,上海,宝山,(宝山张庙)共和新路4719弄163、167号,张庙,45834,1996,塔楼,0.8元/平米/月,上海高境物业管理有限公司,上海宝宸(集团)有限公司,2,480,共康三店/上海市宝山区共康路193号和195号,0,0,2021/1/15 0:54
16061,5.011E+12,旭辉依云湾(别墅),上海,宝山,(宝山顾村)顾北路666弄,顾村,0,2008,板楼,2.3至2.4元/平米/月,上海永升物业管理有限公司,上海欣博房地产有限公司,337,337,顾北路店/上海市宝山区顾北路633号,0,0,2021/1/15 0:54
16062,5.011E+12,淞南二村,上海,宝山,(宝山淞南)淞良路201弄,淞南,0,1994,板楼,0.4元/平米/月,自主物业,上海淞南房地产经营开发实业总公司,54,1006,淞肇店/上海市宝山区长逸路608号,0,0,2021/1/15 0:54
16063,5.011E+12,悦尚华都,上海,宝山,(宝山大华)新沪路1073号,大华,35005,2011,塔楼,6元/平米/月,上海东渡物业管理有限公司,上海合夫贸易有限公司,1,224,文华苑店/上海市宝山区新沪路1202-1号两楼南侧,0,0,2021/1/15 0:54
16064,5.011E+12,宝林三村,上海,宝山,"(宝山淞宝)宝林三村, 宝林路40号",淞宝,0,1990,板楼,0.8元/平米/月,宝钢物业,宝钢集团有限公司,49,1032,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:55
16065,5.011E+12,祥腾生活广场,上海,宝山,(宝山淞南)淞发路901弄,淞南,37172,2009,塔楼/板楼,3.5元/平米/月,上海和龙物业管理有限公司,和龙建设集团,8,1522,宝景店/上海市宝山区通南路51号1楼,0,0,2021/1/15 0:55
16066,5.011E+12,共和八村,上海,宝山,(宝山张庙)共和八村1-74号,张庙,49697,1995,板楼,0.5元/平米/月,海新物业,共和开发集团,63,768,共辉店/上海市宝山区共江路776号,0,0,2021/1/15 0:55
16067,5.0111E+12,嘉城国际花园,上海,宝山,(宝山月浦)德都路50弄,月浦,32008,2009,板楼,1.7至1.8元/平米/月,暂无信息,暂无信息,7,472,月浦一店/上海市宝山区绥化路146号,0,0,2021/1/15 0:55
16068,5.0111E+12,井晓公馆,上海,宝山,"(宝山顾村)顾北路601弄1号, 顾北路601弄2号",顾村,24456,2012,塔楼,2.8元/平米/月,上海顾村物业管理有限公司,上海顾村置业有限公司,2,416,顾北路店/上海市宝山区顾北路633号,0,0,2021/1/15 0:55
16069,5.0111E+12,南大路86弄,上海,宝山,(宝山大场镇)南大路86弄,大场镇,0,1992,板楼,0.85元/平米/月,暂无信息,上海纺织置业有限公司浦西分公司,12,248,环镇北路一店/上海市宝山区环镇北路733号,0,0,2021/1/15 0:55
16070,5.011E+12,宝钢十村,上海,宝山,(宝山淞宝)友谊路216号,淞宝,0,1984,塔楼/板楼,0.3至0.9元/平米/月,上海宝房物业服务公司,宝钢集团有限公司,22,1003,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:55
16071,5.011E+12,共和五村,上海,宝山,(宝山张庙)共康东路29号,张庙,45843,1996,板楼,0.6元/平米/月,上海高境物业管理有限公司,共和公司,31,714,和源名城三店/上海市闸北区保德路23号一层,0,0,2021/1/15 0:55
16072,5.01806E+15,好日子大家园A区,上海,宝山,(宝山顾村)菊太路777弄,顾村,44608,2005,板楼/塔板结合,0.6至0.8元/平米/月,菊泉物业,上海顾村房地产开发(集团)有限公司,99,1388,菊联路一店/上海市宝山区菊联路43-45号101室,0,0,2021/1/15 0:55
16073,5.011E+12,长江西路1160弄,上海,宝山,(宝山张庙)长江西路1160弄,张庙,42783,1990,板楼,暂无信息,上海宝房(集团)泗塘物业管理有限公司,上海宝房（集团）有限公司,25,462,共辉店/上海市宝山区共江路776号,0,0,2021/1/15 0:55
16074,5.011E+12,月浦七村,上海,宝山,(宝山月浦)月浦七村,月浦,31447,1984,板楼,0.6至0.8元/平米/月,上海宝房集团月浦物业管理有限公司,月浦房产,41,792,龙镇路店/上海市宝山区龙镇路97号,0,0,2021/1/15 0:55
16075,5.09822E+14,湘源大厦,上海,宝山,"(宝山淞南)长江西路210号,长江西路190号",淞南,38871,2013,塔楼,2.2元/平米/月,上海三湘物业管理有限公司,上海湘源房地产发展有限公司,2,317,宝景店/上海市宝山区通南路51号1楼,0,0,2021/1/15 0:55
16076,5.011E+12,南大路96弄,上海,宝山,(宝山大场镇)南大路96弄,大场镇,0,1990,板楼,1.2元/平米/月,暂无信息,暂无信息,4,96,环镇北路一店/上海市宝山区环镇北路733号,0,0,2021/1/15 0:56
16077,5.011E+12,阳光城花满墅,上海,宝山,(宝山罗店)罗迎路188弄,罗店,0,2015,板楼,4元/平米/月,阳光城物业,上海亚特隆房地产开发有限公司,79,165,美兰湖岭域店/上海市宝山区罗芬路108号一层,0,0,2021/1/15 0:56
16079,5.011E+12,虎林路435弄,上海,宝山,(宝山张庙)虎林路435弄,张庙,0,1990,板楼,0.3元/平米/月,上海通河物业管理有限公司,上海通河工贸开发有限公司,14,168,共辉店/上海市宝山区共江路776号,0,0,2021/1/15 0:56
16080,5.01106E+12,美诗邸,上海,宝山,(宝山大场镇)环镇北路1258弄,大场镇,57500,2014,板楼,3.5元/平米/月,福仕源地物业管理有限公司,上海同祁置业有限公司,9,320,祁连路店/上海市宝山区聚丰园路338号底层,0,0,2021/1/15 0:56
16081,5.011E+12,盛桥一村,上海,宝山,(宝山月浦)盛桥一村,月浦,0,1978,板楼,0.6元/平米/月,宝月物业,宝钢集团有限公司,53,834,暂无门店信息,0,0,2021/1/15 0:56
16082,5.01492E+15,殷高路154号,上海,宝山,(宝山高境)殷高路154号,高境,0,1995,板楼,暂无信息,上海高境物业管理有限公司,共和公司,1,35,殷高西路店/上海市宝山区高境一村204-205号底铺-B室,0,0,2021/1/15 0:56
16083,5.011E+12,海江公寓,上海,宝山,(宝山淞宝)塘后路285弄,淞宝,0,2002,板楼,0.8至1.3元/平米/月,塘后路物业,上海华意房地产发展有限公司,38,578,永乐路店/上海市宝山区永乐路428号临,0,0,2021/1/15 0:56
16084,5.011E+12,祁南二村,上海,宝山,(宝山罗店)祁南二村,罗店,0,1992,板楼,0.5元/平米/月,上海罗店物业管理有限公司,祁红开发有限公司,77,945,美兰湖总店/上海市宝山区美丹路222号123室,0,0,2021/1/15 0:56
16085,5.011E+12,住友宝莲,上海,宝山,(宝山淞宝)牡丹江路1242弄,淞宝,60696,2002,板楼,1.3元/平米/月,宝辰物业,上海住联房地产发展有限公司,39,696,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:56
16086,5.09977E+14,景瑞生活广场,上海,宝山,(宝山高境)殷高西路578号,高境,48534,0,未知类型,暂无信息,暂无信息,暂无信息,1,22,三花现代城店/上海市宝山区高跃路127号,0,0,2021/1/15 0:56
16087,5.011E+12,共康公寓,上海,宝山,(宝山共康)三泉路1495弄,共康,70978,1999,板楼,0.45至0.5元/平米/月,北康物业管理有限公司,上海庙行房地产开发经营公司,79,937,共康三店/上海市宝山区共康路193号和195号,0,0,2021/1/15 0:56
16088,5.011E+12,尚城汇景园,上海,宝山,(宝山淞南)逸仙路3508弄,淞南,0,2008,板楼,0.7元/平米/月,上海龙胜物业管理有限公司,上海宝建集团宝山市政房地产开发有限公司,7,265,新江湾城九店/上海市杨浦区政和路891号1层,0,0,2021/1/15 0:57
16089,5.011E+12,月浦二村,上海,宝山,(宝山月浦)月浦二村,月浦,34073,1982,板楼,0.8元/平米/月,宝月物业,宝房集团,22,494,龙镇路店/上海市宝山区龙镇路97号,0,0,2021/1/15 0:57
16090,5.011E+12,上大阳光乾心园,上海,宝山,(宝山大场镇)环镇北路180弄,大场镇,46663,2000,板楼,0.8元/平米/月,上海乾溪物业管理有限公司,上海建乾房地产开发有限公司,20,227,环镇北路新店/上海市宝山区环镇北路208号,0,0,2021/1/15 0:57
16091,5.011E+12,新月明月园,上海,宝山,(宝山月浦)鹤林路58弄1-91号,月浦,0,2007,板楼,0.7元/平米/月,上海宝房集团月浦物业管理有限公司,上海月浦房地产开发有限责任公司,86,1032,暂无门店信息,0,0,2021/1/15 0:57
16092,5.011E+12,淞南一村,上海,宝山,"(宝山淞南)淞南一村,淞发路555号,通南路3号",淞南,0,1994,板楼,0.8元/平米/月,上海淞南工业区开发公司,上海淞南工业区开发公司,53,946,淞肇店/上海市宝山区长逸路608号,0,0,2021/1/15 0:57
16093,5.011E+12,美岸栖庭(别墅),上海,宝山,(宝山高境)国权北路828弄,高境,63259,2009,板楼,2.8元/平米/月,上海永升物业管理有限公司,上海佳源置业有限公司,70,70,何家湾路店/上海市宝山区何家湾路108号-1,0,0,2021/1/15 0:57
16094,5.011E+12,幸之苑,上海,宝山,"(宝山高境)逸仙路1321弄5支弄,逸仙路1321弄7支弄",高境,58366,2001,板楼,1.5元/平米/月,上海华方房地产开发有限公司,上海幸之苑房地产置业有限公司,23,400,吉浦路店/上海市宝山区吉浦路521-6号-临,0,0,2021/1/15 0:57
16095,5.011E+12,民主紫竹苑,上海,宝山,(宝山张庙)共和新路4703弄150-177号,张庙,54360,2000,板楼,0.8元/平米/月,上海西部物业有限公司,上海宝宸(集团)有限公司,27,332,彭浦旗舰店/上海市闸北区临汾路416号,0,0,2021/1/15 0:57
16096,5.011E+12,东华苑,上海,宝山,(宝山大场镇)界华路100弄,大场镇,0,2008,板楼,0.8元/平米/月,上海新虞物业管理有限公司,暂无信息,35,379,永和二村店/上海市闸北区交城路160号1层,0,0,2021/1/15 0:57
16097,5.011E+12,富秀苑,上海,宝山,(宝山罗店)富南路256弄,罗店,29229,2004,板楼,1.2元/平米/月,大华物业,上海罗南房地产有限公司,22,254,美兰湖岭域店/上海市宝山区罗芬路108号一层,0,0,2021/1/15 0:57
16098,5.011E+12,正荣国领(别墅),上海,宝山,(宝山罗店)抚远路1211弄,罗店,40762,2016,板楼,4元/平米/月,正荣物业管理有限公司,正荣御园（上海）置业发展有限公司,278,362,美兰湖总店/上海市宝山区美丹路222号123室,0,0,2021/1/15 0:57
16099,5.0111E+12,万科四季花城(别墅),上海,宝山,(宝山杨行)镇泰路111弄,杨行,67409,2007,板楼,3元/平米/月,万科物业,万科集团,79,79,万科四季二店/上海市宝山区松兰路1066号1层及松兰路1062-1号1层,0,0,2021/1/15 0:58
16100,5.011E+12,共康路400弄,上海,宝山,(宝山共康)共康路400弄,共康,45833,1999,板楼,0.5元/平米/月,上海高境物业管理有限公司,上海大柏树房地产开发经营有限公司,30,346,共康四村店/上海市闸北区长临路435号101室,0,0,2021/1/15 0:58
